Review,DOI,Data,Reference,Species,k,,Reference,DOI_original,Order,Species,Kelp,Wrack,Lab,Killed
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Gomez, M; Barreiro, F; Lopez, J; Lastra, M. 2018. Effect of upper beach macrofauna on nutrient cycling of sandy beaches: metabolic rates during wrack decay. MARINE BIOLOGY",Laminaria sp. ,1.1965,,Gomez et al. 2018,10.1007/s00227-018-3392-1,Laminariales,Laminaria spp.,TRUE,TRUE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"GRIFFITHS, CL; STENTONDOZEY, J. 1981. THE FAUNA AND RATE OF DEGRADATION OF STRANDED KELP. ESTUARINE COASTAL AND SHELF SCIENCE",Ecklonia maxima,0.1462,,Griffiths & Stenton-Dozey 1981,10.1016/S0302-3524(81)80062-X,Laminariales,Ecklonia maxima,TRUE,TRUE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"GRIFFITHS, CL; STENTONDOZEY, J. 1981. THE FAUNA AND RATE OF DEGRADATION OF STRANDED KELP. ESTUARINE COASTAL AND SHELF SCIENCE",Ecklonia maxima,0.3514,,Griffiths & Stenton-Dozey 1981,10.1016/S0302-3524(81)80062-X,Laminariales,Ecklonia maxima,TRUE,TRUE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Hamersley, M. R., Sohm, J. A., Burns, J. A., Cpone D. G. 2015. Nitrogen fixatio assiated with the decomposition of the giant kelp Macrocystis pyrifera. Aquatic Botany 125: 57-63",Macrocystis pyrifera,0.1215,,Hamersley et al. 2015,10.1016/j.aquabot.2015.05.003,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Hamersley, M. R., Sohm, J. A., Burns, J. A., Cpone D. G. 2015. Nitrogen fixatio assiated with the decomposition of the giant kelp Macrocystis pyrifera. Aquatic Botany 125: 57-63",Macrocystis pyrifera,0.0524,,Hamersley et al. 2015,10.1016/j.aquabot.2015.05.003,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,Hanisak MD (1993) Nitrogen release from decomposing seaweeds: species and temperature e¤ects. J Appl Phycol 5:175Ð181,Gracilaria  verrucosa,0.0451,,Hanisak 1993,10.1007/bf00004014,Gracilariales,Gracilariopsis longissima,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,Hanisak MD (1993) Nitrogen release from decomposing seaweeds: species and temperature e¤ects. J Appl Phycol 5:175Ð181,Gracilaria  verrucosa,0.046,,Hanisak 1993,10.1007/bf00004014,Gracilariales,Gracilariopsis longissima,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Haram, L. E., E. E. Sotka, J.E. Byers. 2020. Effects of novel, non-native detritus on decomposition and invertebrate community assemblage. Marine Ecology Progress Series, 643, 49-61",Gracilaria vermiculophylla,0.067,,Haram et al. 2020,10.3354/meps13335,Gracilariales,Gracilaria vermiculophylla,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Haram, L. E., E. E. Sotka, J.E. Byers. 2020. Effects of novel, non-native detritus on decomposition and invertebrate community assemblage. Marine Ecology Progress Series, 643, 49-61",Gracilaria vermiculophylla,0.105,,Haram et al. 2020,10.3354/meps13335,Gracilariales,Gracilaria vermiculophylla,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,Hunter RD (1976) Changes in carbon and nitrogen content during decomposition of three macrophytes in freshwater and marine environments. Hydrobiologia 51:119Ð128,Fucus vesiculosus,0.2069,,Hunter 1976,10.1007/bf00009827,Fucales,Fucus vesiculosus,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,Hunter RD (1976) Changes in carbon and nitrogen content during decomposition of three macrophytes in freshwater and marine environments. Hydrobiologia 51:119Ð128,Fucus vesiculosus,0.0391,,Hunter 1976,10.1007/bf00009827,Fucales,Fucus vesiculosus,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Inglis, G., 1989. The colonization and degradation of stranded Macrocystis pyrifera (L.) by the macrofauna of a New Zealand sandy beach. J. Exp. Mar. Biol. Ecol. 125, 203–217.",Macrocystis pyrifera,0.0548,,Inglis 1989,10.1016/0022-0981(89)90097-X,Laminariales,Macrocystis pyrifera,TRUE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Inglis, G., 1989. The colonization and degradation of stranded Macrocystis pyrifera (L.) by the macrofauna of a New Zealand sandy beach. J. Exp. Mar. Biol. Ecol. 125, 203–217.",Macrocystis pyrifera,0.0262,,Inglis 1989,10.1016/0022-0981(89)90097-X,Laminariales,Macrocystis pyrifera,TRUE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Inglis, G., 1989. The colonization and degradation of stranded Macrocystis pyrifera (L.) by the macrofauna of a New Zealand sandy beach. J. Exp. Mar. Biol. Ecol. 125, 203–217.",Macrocystis pyrifera,0.0398,,Inglis 1989,10.1016/0022-0981(89)90097-X,Laminariales,Macrocystis pyrifera,TRUE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Inglis, G., 1989. The colonization and degradation of stranded Macrocystis pyrifera (L.) by the macrofauna of a New Zealand sandy beach. J. Exp. Mar. Biol. Ecol. 125, 203–217.",Macrocystis pyrifera,0.0384,,Inglis 1989,10.1016/0022-0981(89)90097-X,Laminariales,Macrocystis pyrifera,TRUE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"JIMÉNEZ-RAMOS, R., TOMAS, F., REYNÉS, X., ROMERA-CASTILLO, C., PÉREZ-LLORÉNS, J.L. & EGEA, L.G. (2022) Carbon metabolism and bioavailability of dissolved organic carbon (DOC) fluxes in seagrass communities are altered under the presence of the tropical invasive alga Halimeda incrassata. Science of the Total Environment 839.",Halimeda  incrassata,0.1525,,Jiménez-Ramos et al. 2022,10.1016/j.scitotenv.2022.156325,Bryopsidales,Halimeda  incrassata,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Josselyn MN, Mathieson AC (1980) Seasonal inßux and decomposition of autochthonous macrophyte litter in a north temperate estuary. Hydrobiologia 71:197Ð208",Ascophyllum nodosum,0.0764,,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Ascophyllum nodosum,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Josselyn MN, Mathieson AC (1980) Seasonal inßux and decomposition of autochthonous macrophyte litter in a north temperate estuary. Hydrobiologia 71:197Ð208",Fucus vesiculosus,0.0297,,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Fucus vesiculosus,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Josselyn MN, Mathieson AC (1980) Seasonal inßux and decomposition of autochthonous macrophyte litter in a north temperate estuary. Hydrobiologia 71:197Ð208",Ascophyllum nodosum,0.0625,,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Ascophyllum nodosum,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Josselyn MN, Mathieson AC (1980) Seasonal inßux and decomposition of autochthonous macrophyte litter in a north temperate estuary. Hydrobiologia 71:197Ð208",Fucus vesiculosus,0.1097,,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Fucus vesiculosus,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Josselyn MN, Mathieson AC (1980) Seasonal inßux and decomposition of autochthonous macrophyte litter in a north temperate estuary. Hydrobiologia 71:197Ð208",Ascophyllum nodosum,0.0538,,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Ascophyllum nodosum,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Josselyn MN, Mathieson AC (1980) Seasonal inßux and decomposition of autochthonous macrophyte litter in a north temperate estuary. Hydrobiologia 71:197Ð208",Fucus vesiculosus,0.0828,,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Fucus vesiculosus,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"KING, GM; GUIST, GG; LAUTERBACH, GE. 1985. ANAEROBIC DEGRADATION OF CARRAGEENAN FROM THE RED MACROALGA EUCHEUMA-COTTONII. APPLIED AND ENVIRONMENTAL MICROBIOLOGY",Eucheuma cottonii,0.0668,,King et al. 1985,10.1128/aem.49.3.588-592.1985,Gigartinales,Kappaphycopsis cottonii,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.0675,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.295,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.2924,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.0675,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.0406,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.0404,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.0521,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Pilayella  littoralis,0.0376,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Ectocarpales,Pylaiella littoralis,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Cladophora glomerata,0.028,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Cladophorales,Cladophora glomerata,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Cladophora glomerata,0.0221,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Cladophorales,Cladophora glomerata,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Cladophora glomerata,0.0155,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Cladophorales,Cladophora glomerata,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Kotta, J., H. Orav-Kotta, T. Paalme. 2010. In situ evidence on the role of benthic invertebrates on the decomposition of drifting algal mats in a brackish water ecosystem. 2010 International Conference on Bioscience. iEEE, 2010",Cladophora glomerata,0.0124,,Kotta et al. 2010,10.1109/BioSciencesWorld.2010.25,Cladophorales,Cladophora glomerata,FALSE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Krumhansl, KA; Scheibling, RE. 2012. Detrital subsidy from subtidal kelp beds is altered by the invasive green alga Codium fragile ssp fragile. MARINE ECOLOGY PROGRESS SERIES",Saccharina latissima,0.202,,Krumhansl & Scheibling 2012,10.3354/meps09671,Laminariales,Saccharina latissima,TRUE,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lastra, M; Rodil, IF; Sanchez-Mata, A; Garcia-Gallego, M; Mora, J. 2014. Fate and processing of macroalgal wrack subsidies in beaches of Deception Island, Antarctic Peninsula. JOURNAL OF SEA RESEARCH",Palmaria decipiens,0.2934,,Lastra et al. 2014,10.1016/j.seares.2013.12.011,Palmariales,Palmaria decipiens,FALSE,TRUE,FALSE,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lastra, M; Rodil, IF; Sanchez-Mata, A; Garcia-Gallego, M; Mora, J. 2014. Fate and processing of macroalgal wrack subsidies in beaches of Deception Island, Antarctic Peninsula. JOURNAL OF SEA RESEARCH",Desmarestia menziesii,0.3822,,Lastra et al. 2014,10.1016/j.seares.2013.12.011,Desmarestiales,Desmarestia menziesii,FALSE,TRUE,FALSE,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Li, HM; Zhang, ZH; Xiong, TQ; Tang, KX; He, C; Shi, Q; Jiao, NZ; Zhang, YY. 2022. Carbon Sequestration in the Form of Recalcitrant Dissolved Organic Carbon in a Seaweed (Kelp) Farming Environment. ENVIRONMENTAL SCIENCE & TECHNOLOGY",Saccharina japonica,0.0271,,Li et al. 2022,10.1021/acs.est.2c01535,Laminariales,Saccharina japonica,TRUE,FALSE,TRUE,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.067878,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.057101,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.040225,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.06295,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.072807,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.060255,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Litchfield, SG; Schulz, KG; Kelaher, BP. 2020. The influence of plastic pollution and ocean change on detrital decomposition. MARINE POLLUTION BULLETIN",Ecklonia radiata,0.0107,,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lucas, MI; Newell, RC;  Velimirov, B. 1981. Heterotropic utilisation of mucilage released during fragmentation of kelp (Ecklnonia maxima and Laminaria pallida). II. Differential utilisation of dissolved organic components from kelp mucilage. Marine Ecology Progress Series",Ecklonia maxima,0.1589,,Lucas et al. 1981,10.3354/meps004043,Laminariales,Ecklonia maxima,TRUE,FALSE,TRUE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lucas, MI; Newell, RC;  Velimirov, B. 1981. Heterotropic utilisation of mucilage released during fragmentation of kelp (Ecklnonia maxima and Laminaria pallida). II. Differential utilisation of dissolved organic components from kelp mucilage. Marine Ecology Progress Series",Laminaria pallida,0.1524,,Lucas et al. 1981,10.3354/meps004043,Laminariales,Laminaria pallida,TRUE,FALSE,TRUE,FALSE
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"MANIKANDAN, B., THOMAS, A.M., SHETYE, S.S., BALAMURUGAN, S., MOHANDASS, C. & NANDAKUMAR, K. (2021) Macroalgal release of dissolved organic carbon in coral reef and its interaction with the bacteria associated with the coral Porites lutea. Environmental Science and Pollution Research 28, 66998–67010. Environmental Science and Pollution Research.",Caulerpa racemosa,0.017,,,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"MANIKANDAN, B., THOMAS, A.M., SHETYE, S.S., BALAMURUGAN, S., MOHANDASS, C. & NANDAKUMAR, K. (2021) Macroalgal release of dissolved organic carbon in coral reef and its interaction with the bacteria associated with the coral Porites lutea. Environmental Science and Pollution Research 28, 66998–67010. Environmental Science and Pollution Research.",Halimeda sp. ,0.0126,,,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"MANIKANDAN, B., THOMAS, A.M., SHETYE, S.S., BALAMURUGAN, S., MOHANDASS, C. & NANDAKUMAR, K. (2021) Macroalgal release of dissolved organic carbon in coral reef and its interaction with the bacteria associated with the coral Porites lutea. Environmental Science and Pollution Research 28, 66998–67010. Environmental Science and Pollution Research.",Turbinaria ornata,0.023,,,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"MANIKANDAN, B., THOMAS, A.M., SHETYE, S.S., BALAMURUGAN, S., MOHANDASS, C. & NANDAKUMAR, K. (2021) Macroalgal release of dissolved organic carbon in coral reef and its interaction with the bacteria associated with the coral Porites lutea. Environmental Science and Pollution Research 28, 66998–67010. Environmental Science and Pollution Research.",Sargassum tenerrimum,0.016,,,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"MANIKANDAN, B., THOMAS, A.M., SHETYE, S.S., BALAMURUGAN, S., MOHANDASS, C. & NANDAKUMAR, K. (2021) Macroalgal release of dissolved organic carbon in coral reef and its interaction with the bacteria associated with the coral Porites lutea. Environmental Science and Pollution Research 28, 66998–67010. Environmental Science and Pollution Research.",Padina gymnospora,0.02,,,,,,,,,
