Data_sheet,Entry,Morphology_num,Genetics_Code,Date,Site,Depth_band,Depth_m,Lat_DD,Lon_DD,Quadrat,Bag_No,Quadrat_size,Species,Complete,New_blade_error,Old_blade_error,Stipe_length_cm,New_blade_length_cm,Old_blade_length_cm,X2nd_old_blade_length_cm,Total_blade_length_cm,New_blade_width_cm,Old_blade_width_cm,X2nd_old_blade_width,Blade_thickness_mm,Epiphyte_WW_g,Epiphyte_kelp_WW_g,Stipe_WW_g,Stipe_diameter_mm,Age,Epiphyte_percent_cover,Sporophyll_WW_g,New_blade_WW_g,Old_blade_WW_g,X2nd_old_blade_WW_g,Total_blade_WW_g,Holdfast_WW_g,Total_plant_WW_g,Notes,Reproductive,Location_Campaign,Total_plant_length_cm,Data_Sheet,Total_blade_width_cm,Sample,Stipe_diameter_distal_cm,Blade_thickness_mm_distal,epiphytes_.,Number_of_blades_or_digits,Length_1st_blade,Thallus_ww,Thallus_length,Blade_1_length_solidungula_cm,Num_blades_solidungula,Blade_thickness_distal_mm,Tattering_distal_cm,Blade_epiphyte_cm_distal,Epiphyte_notes,Epiphyte_percent_cover_on_stipe,Individuals,Notes_2,Site_Name,Length_cm_,Width_cm,Area_.5.sqr_,biomass_g_cor,Corrected_depth_m,Genus
26,NA,SB_05_2024_465,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,0.5,4.5,1,NA,NA,2,0.5,NA,0.2,NA,NA,0.1,0.1,0,NA,NA,0.1,0.1,NA,0.2,0.1,0.4,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
26,NA,SB_05_2024_466,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,0.5,3.5,1,NA,NA,2,0.5,NA,0.2,NA,NA,0.1,0.1,0,NA,NA,0.1,0.1,NA,0.2,0.1,0.4,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_467,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,NA,3.5,1,NA,NA,2,0.5,NA,0.2,NA,NA,0.1,0.1,0,NA,NA,0.1,0.1,NA,0.2,0.1,0.4,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_468,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,NA,3.5,1,NA,NA,1,0.5,NA,0.2,NA,NA,0.1,0.1,0,NA,NA,0.1,0.1,NA,0.2,0.1,0.4,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_469,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,0.5,2,NA,NA,NA,1,NA,NA,0.2,NA,NA,0.1,0.1,0,NA,NA,0.1,0.1,NA,0.2,0.1,0.4,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_470,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,14.4,28.5,18.4,NA,NA,12.4,4.1,NA,0.1,NA,NA,4.3,5.8,3,NA,NA,10.8,2.7,NA,13.5,0.8,20.1,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_471,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,6.2,11.5,11.5,NA,NA,7,3.6,NA,0.1,NA,NA,0.3,2.1,2,NA,NA,2.1,0.8,NA,2.9,0.3,5.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_472,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Laminaria digitata,NA,NA,NA,3,15.4,17.4,NA,NA,10.2,7.1,NA,0.1,NA,NA,0.3,2.6,3,NA,NA,5.4,3.7,NA,9.1,1.9,13.6,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,NA,SB_05_2024_473,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,4,6,0.25,Alaria esculenta,NA,NA,NA,11.9,28,NA,NA,NA,4.8,NA,NA,0.1,NA,NA,0.9,2.1,2,NA,NA,1.6,NA,NA,1.6,0.1,3.8,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaria
27,NA,SB_05_2024_474,SB_05_2024_474,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Alaria esculenta,NA,NA,NA,77.5,63.5,NA,NA,NA,38,NA,NA,0.1,NA,NA,115.9,17.4,4,NA,NA,80.1,NA,NA,80.1,NA,97.5,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaria
27,NA,SB_05_2024_475,SB_05_2024_475,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Alaria esculenta,NA,NA,NA,46,79,NA,NA,NA,42,NA,NA,0.1,NA,NA,52.8,14.6,5,NA,NA,83.8,NA,NA,83.8,8.5,106.9,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaria
27,NA,SB_05_2024_476,SB_05_2024_476,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Saccharina latissima,NA,NA,NA,55,58,20.5,NA,NA,38.5,12.8,NA,0.2,NA,NA,52.5,11.1,4,NA,NA,108.2,15.7,NA,123.9,6,141,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saccharina
27,NA,SB_05_2024_477,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Laminaria digitata,NA,NA,NA,88.5,33,38.5,NA,NA,85,78,NA,0.7,NA,NA,373.5,26.8,6,NA,NA,318.7,249,NA,567.7,148.4,742.9,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
27,478,SB_05_2024_478,NA,7/05/2024,SVAL8,5,NA,78.95875,12.04262,5,3,0.25,Recruits,NA,NA,NA,0.1,5,0.1,NA,NA,0.1,NA,NA,0.1,NA,NA,0.1,0.1,0,NA,NA,0.1,NA,NA,0.1,0.1,0.3,NA,Not reproductive,Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recruits
